//Kalenderjahr;//AVArVWest;//AVArVOst
1995;48720;39480
1996;49560;42000
1997;51240;43680
1998;52080;43680
1999;52920;44520
2000;53760;43680
2001;53760;45360
2002;53760;45360
2003;53760;45360
